0;-2887.07;26;8.47;3.71
1;-573.145;26;8.66;3.77
2;-431.88;26;7.18;3.41
3;-628.745;26;6.58;3.235
4;-692.94;26;5.86;3.07
5;-324.895;26;5.68;3
6;-295.715;26;5.23;2.925
7;-385.29;26;5.27;2.955
8;-637.6;1275;5.05;2.9
9;-503.065;1275;5.8;3.21
10;-930.12;1483;8.2;4.17
11;-667.84;1483;10.2;4.82
12;-540.185;1483;11.52;4.815
13;-1137.69;1483;13.28;5
14;-1222.13;1483;12.98;4.98
15;-933.16;1483;12.68;4.93
16;-662.75;1483;12.65;4.93
17;-1134.5;1483;13.44;5.16
18;-672.34;1483;12.88;4.93
19;-757.04;1483;12.34;4.91
20;-651.335;1483;12.62;5.04
21;-1225.99;1483;11.59;4.975
22;-1119.65;1483;11.36;4.9
23;-1149.68;1483;11.42;4.915
24;-828.865;1483;11.12;4.885
25;-491.61;1483;11.17;4.875
26;-652.58;1483;11.67;4.91
27;-819.725;1483;11.1;4.775
28;-319.125;1483;11.09;4.8
29;-830.395;1483;11.18;4.695
30;-927;1483;10.63;4.59
31;-1066.7;1483;11;4.635
32;-499.695;1483;10.84;4.585
33;-753.86;1483;9.64;4.32
34;-1242.11;1483;10.13;4.38
35;-477.455;1483;10;4.3
36;-668.92;1483;9.78;4.305
37;-845.495;1483;9.23;4
38;-828.87;1483;9.17;4.075
39;-775.08;1483;9.17;4.09
40;-535.2;1483;9.15;4.14
41;-696.59;1483;9.3;4.115
42;-877.915;1483;9.55;4.17
43;-679.36;1483;9.3;4.115
44;-946.365;1483;9.78;4.315
45;-504.865;1483;9.33;4.18
46;-964.53;1483;9.74;4.28
47;-570.835;1483;9.27;4.235
48;-978.515;1483;9.04;4.26
49;-400.09;1483;8.92;4.215
50;-878.14;1483;8.36;4.14
51;-557.89;1483;8.71;4.22
52;-631.82;1483;8.82;4.225
53;-658.12;1483;8.89;4.355
54;-870.03;1483;8.14;4.16
55;-720.05;1483;8.75;4.345
56;-589.64;1483;8.48;4.215
57;-481.27;1483;8.42;4.175
58;-617.395;1483;8.8;4.295
59;-729.81;1483;8.53;4.135
60;-723.81;1483;8.43;4.14
61;-734.16;1483;8.58;4.225
62;-889.275;1483;8.25;4.125
63;-428.18;1483;8.39;4.16
64;-641.515;1483;8.75;4.185
65;-786.57;1483;9.02;4.235
66;-715.86;1483;8.68;4.085
67;-859.37;1483;8.82;4.18
68;-656.54;1483;8.64;4.1
69;-1574.49;1483;8.7;4.095
70;-711.145;1483;8.66;4.22
71;-681.915;1483;8.67;4.22
72;-535.45;1483;8.9;4.245
73;-900.805;1483;8.55;4.145
74;-771.75;1483;8.54;4.175
75;-463.675;1483;8.71;4.25
76;-765.105;1483;8.67;4.15
77;-937.765;1483;9.24;4.23
78;-758.255;1483;8.93;4.185
79;-553.455;1483;9.23;4.29
80;-612.04;1483;8.97;4.225
81;-659.73;1483;8.99;4.27
82;-767.405;1483;8.52;4.135
83;-813.235;1483;8.6;4.19
84;-451.14;1483;8.79;4.265
85;-838.53;1483;8.59;4.23
86;-714.56;1483;9.19;4.27
87;-1004.67;1483;8.84;4.165
88;-720.18;1483;8.63;4.23
89;-495.5;1483;8.64;4.195
90;-1228.32;1483;8.34;4.08
91;-543.695;1483;8.41;4.12
92;-597.09;1483;8.7;4.175
93;-885.05;1483;8.6;4.07
94;-800.785;1483;8.79;4.085
95;-747.065;1483;8.85;4.175
96;-916.99;1483;9.19;4.295
97;-618.675;1483;9.62;4.39
98;-961.96;1483;9.53;4.31
99;-821.805;1483;10.49;4.445
100;-439.8;1483;10.2;4.42

0;-2617.95;201;8.94;3.805
1;-655.42;302;9.47;4.08
2;-967.955;1537;11.62;4.55
3;-1327.05;1537;15.85;5.405
4;-549.485;1537;16.67;5.435
5;-273.54;1537;16.52;5.285
6;-1233.58;1537;15.34;5.135
7;-1177.08;1537;14.79;5.11
8;-726.05;1537;14.85;5.13
9;-858.08;1537;13.92;4.935
10;-1138.78;1537;14.11;4.975
11;-557.625;1537;14.58;5.06
12;-885.775;1537;13.49;4.925
13;-1188.96;1537;12.13;4.71
14;-817.115;1537;12.29;4.76
15;-1041.09;1537;10.96;4.48
16;-1186.06;1537;11.2;4.56
17;-725.785;1537;10.97;4.6
18;-1220.85;1537;10.65;4.59
19;-633.065;1537;10.58;4.58
20;-882.96;1537;9.84;4.415
21;-902.32;1557;9.61;4.43
22;-1056.38;1557;9.18;4.41
23;-792.265;1557;9.08;4.455
24;-522.66;1557;9.32;4.73
25;-359.765;1557;9.61;4.77
26;-300.49;1557;9.82;4.705
27;-787.375;1557;9.7;4.675
28;-559.035;1557;9.56;4.525
29;-357.49;1557;9.46;4.605
30;-690.115;1557;9.71;4.635
31;-973.97;1557;9.35;4.525
32;-852.655;1557;8.85;4.41
33;-761.55;1557;8.54;4.245
34;-798.265;1557;8.65;4.385
35;-948.845;1557;9.03;4.445
36;-873.67;1557;8.72;4.37
37;-542.335;1557;9.65;4.605
38;-628.595;1557;9.33;4.495
39;-961.885;1557;9.45;4.47
40;-701.09;1557;9.43;4.425
41;-622.345;1557;9.03;4.29
42;-614.14;1557;8.85;4.32
43;-791.835;1557;8.58;4.295
44;-746.635;1557;8.25;4.2
45;-378.34;1557;8.47;4.325
46;-835.63;1557;8.5;4.27
47;-612.17;1557;8.63;4.25
48;-482.48;1557;8.74;4.315
49;-512.08;1557;8.91;4.38
50;-858.845;1557;8.54;4.22
51;-984.425;1557;8.12;4.155
52;-1023.38;1557;7.98;4.055
53;-651.805;1557;8.38;4.22
54;-675.49;1557;8.25;4.16
55;-626.975;1557;8.42;4.21
56;-742.31;1557;8.5;4.255
57;-583.215;1557;8.44;4.19
58;-1014.5;1557;8.28;4.115
59;-563.245;1557;7.93;4
60;-608.985;1557;8.28;4.105
61;-910.895;1557;8.63;4.305
62;-533.265;1557;8.29;4.18
63;-446.705;1557;8.92;4.22
64;-978.015;1557;8.75;4.26
65;-839.13;1557;8.76;4.22
66;-624.645;1557;8.97;4.425
67;-884.28;1557;8.67;4.33
68;-1168.32;1557;8.96;4.355
69;-634.155;1557;8.96;4.375
70;-950.86;1557;8.84;4.365
71;-939.63;1557;8.35;4.25
72;-681.055;1557;8.31;4.215
73;-708.76;1557;8.3;4.25
74;-782.11;1557;8.39;4.25
75;-621.44;1557;8.22;4.17
76;-929.665;1557;8.48;4.18
77;-703.915;1557;8.66;4.23
78;-962.84;1557;8.43;4.115
79;-973.915;1557;8.23;4.18
80;-1059.61;1557;8.08;4.115
81;-431.36;1557;8.32;4.18
82;-807.155;1557;8.46;4.17
83;-1058.43;1557;8.64;4.24
84;-1076.63;1557;8.45;4.13
85;-1028.77;1557;8.92;4.37
86;-686.265;1557;8.89;4.405
87;-832.975;1557;8.66;4.345
88;-461;1557;8.67;4.345
89;-661.73;1557;8.49;4.28
90;-318.14;1557;9.02;4.395
91;-953.37;1557;9.12;4.405
92;-695.485;1557;8.51;4.17
93;-907.065;1557;8.95;4.315
94;-1001.58;1557;8.56;4.23
95;-1108.66;1557;8.65;4.22
96;-901.805;1557;8.85;4.285
97;-929.135;1557;9.13;4.36
98;-736.895;1557;8.9;4.315
99;-643.335;1557;8.8;4.25
100;-707.19;1557;8.78;4.335

0;-2712.7;1469;8.42;3.695
1;-859.735;1469;8.56;3.815
2;-774.085;1469;10.12;4.53
3;-892.045;1469;11.21;4.955
4;-716.545;1469;10.96;4.79
5;-432.025;1469;11.55;4.955
6;-717.865;1469;11.73;4.96
7;-718.855;1469;11.33;4.935
8;-663.84;1469;11.43;4.855
9;-926.26;1539;11.19;4.765
10;-916.905;1539;11.16;4.805
11;-884.095;1599;10.46;4.7
12;-850.075;1599;9.42;4.47
13;-521.535;1599;9.95;4.665
14;-1000.93;1599;10.06;4.75
15;-1498.04;1599;9.85;4.58
16;-767.34;1599;10.21;4.67
17;-802.02;1599;10.68;4.845
18;-1018.19;1599;11.05;4.985
19;-556.53;1599;10.85;4.925
20;-1114.26;1599;10.74;4.905
21;-833.595;1599;10.66;4.83
22;-1275.31;1599;11.38;4.915
23;-1036.33;1599;10.92;4.945
24;-1278.15;1599;10.6;4.84
25;-819.19;1599;10.58;4.91
26;-1017.83;1599;10.21;4.79
27;-844.79;1599;10.96;4.935
28;-651.75;1599;10.69;4.95
29;-1173.7;1599;9.91;4.79
30;-1247.95;1599;9.78;4.845
31;-1171.08;1599;9.68;4.76
32;-1041.84;1599;10.45;4.945
33;-1049.04;1599;10.03;4.84
34;-1218.21;1599;9.67;4.73
35;-1052.06;1599;9.78;4.815
36;-1215.94;1599;9.9;4.845
37;-844.47;1599;9.6;4.795
38;-686.445;1599;9.47;4.77
39;-1087.65;1599;9.72;4.775
40;-1049.51;1599;9.65;4.795
41;-1149.19;1599;9.87;4.805
42;-1065.4;1599;9.82;4.79
43;-714.395;1599;10.21;4.985
44;-959.83;1599;9.96;4.925
45;-1048.63;1599;9.65;4.805
46;-840.84;1599;9.99;4.85
47;-973.565;1599;10.35;4.93
48;-729.005;1599;10.02;4.965
49;-734.88;1599;9.9;4.865
50;-1109.72;1599;10.27;4.94
51;-869.655;1599;10.2;4.88
52;-1330.1;1599;9.77;4.735
53;-839.595;1599;10.07;4.865
