15.03.2016 00:00:00.000;1.11033;1.11035;1.11025;1.11025;338770001.4
15.03.2016 00:10:00.000;1.11024;1.11031;1.11;1.11026;1169710007
15.03.2016 00:20:00.000;1.11025;1.11038;1.11023;1.11029;1284650002
15.03.2016 00:30:00.000;1.11027;1.11037;1.11021;1.11027;689100009.9
15.03.2016 00:40:00.000;1.11028;1.11033;1.10995;1.11007;401760003.1
15.03.2016 00:50:00.000;1.11007;1.11015;1.10998;1.10999;787339992.5
15.03.2016 01:00:00.000;1.11;1.11011;1.10962;1.1097;1397939995
15.03.2016 01:10:00.000;1.1097;1.10993;1.10969;1.10982;1477639977
15.03.2016 01:20:00.000;1.10982;1.10982;1.10954;1.10966;1329799999
15.03.2016 01:30:00.000;1.10966;1.10986;1.10962;1.10982;1219129997
15.03.2016 01:40:00.000;1.10983;1.10998;1.1095;1.10962;1104810005
15.03.2016 01:50:00.000;1.10962;1.10993;1.10938;1.10992;1674159988
15.03.2016 02:00:00.000;1.10991;1.11029;1.10985;1.11027;1266080002
15.03.2016 02:10:00.000;1.11027;1.11078;1.11027;1.1106;1595489994
15.03.2016 02:20:00.000;1.1106;1.11087;1.11031;1.11045;1397799973
15.03.2016 02:30:00.000;1.11046;1.11081;1.11033;1.1107;1366730019
15.03.2016 02:40:00.000;1.11071;1.11077;1.11059;1.1106;1122040009
15.03.2016 02:50:00.000;1.11061;1.11092;1.11056;1.11089;995109985.4
15.03.2016 03:00:00.000;1.11089;1.11153;1.11082;1.11082;1667119995
15.03.2016 03:10:00.000;1.11083;1.11088;1.11076;1.11085;615380004.9
15.03.2016 03:20:00.000;1.11086;1.1111;1.11086;1.11092;760229991.9
15.03.2016 03:30:00.000;1.11093;1.11118;1.11091;1.11102;988439998.6
15.03.2016 03:40:00.000;1.11102;1.11103;1.11067;1.11095;758710000
15.03.2016 03:50:00.000;1.11096;1.11144;1.11082;1.11104;1311060017
15.03.2016 04:00:00.000;1.11102;1.11102;1.11052;1.1107;988949993.1
15.03.2016 04:10:00.000;1.11069;1.11069;1.11046;1.11053;765119993.2
15.03.2016 04:20:00.000;1.11054;1.11062;1.11031;1.11051;822489997.9
15.03.2016 04:30:00.000;1.1105;1.11112;1.11014;1.11094;1243209999
15.03.2016 04:40:00.000;1.11095;1.11128;1.11069;1.11088;1366609993
15.03.2016 04:50:00.000;1.11082;1.11117;1.1107;1.11099;1581409988
15.03.2016 05:00:00.000;1.11099;1.11111;1.11066;1.11072;1609969994
15.03.2016 05:10:00.000;1.1107;1.11095;1.11068;1.11091;1357240021
15.03.2016 05:20:00.000;1.11092;1.111;1.11075;1.11084;1227760002
15.03.2016 05:30:00.000;1.11084;1.11112;1.11075;1.11089;1238530006
15.03.2016 05:40:00.000;1.11089;1.11116;1.11074;1.11081;1309759979
15.03.2016 05:50:00.000;1.11082;1.11101;1.1107;1.11072;1239310013
15.03.2016 06:00:00.000;1.11071;1.11085;1.11064;1.11074;1108619995
15.03.2016 06:10:00.000;1.11074;1.11083;1.11066;1.11068;1030849983
15.03.2016 06:20:00.000;1.11067;1.11069;1.11034;1.11051;1283629993
